SpecialDay,Month,TrafficType,VisitorType,Weekend,Revenue,Administrative_Duration_log,Informational_Duration_log,ProductRelated_log,ProductRelated_Duration_log,BounceRates_log,ExitRates_log,PageValues_log
0.0,June,3,Returning_Visitor,0,0,4.867534450455582,2.653241964607215,3.4011973816621555,7.812879901243548,-3.3418808149769403,-2.8605818173205995,-1.0
0.0,June,13,Returning_Visitor,1,0,-1.0,-1.0,4.2626798770413155,6.963379182730134,-2.1019143993500764,-2.0434566273120978,-1.0
0.0,Nov,3,Returning_Visitor,0,0,-1.0,-1.0,1.9459101490553132,7.45104809307924,-3.267665991537633,-3.2552434579279645,-1.0
0.0,Aug,1,Returning_Visitor,0,0,-1.0,-1.0,0.0,-1.0,-1.6094379124341003,-1.6094379124341003,-1.0
0.0,Nov,4,Returning_Visitor,0,0,5.861023612096072,4.875197323201151,3.970291913552122,8.092860335963419,-10.0,-5.198107934973607,2.6233277095237373
0.0,Aug,1,Returning_Visitor,0,1,-1.0,-1.0,2.833213344056216,6.398650396058753,-2.768674823543645,-2.3842631212423555,2.937650600170497
0.0,Aug,1,Returning_Visitor,1,0,-1.0,-1.0,3.2188758248682006,6.925562452959453,-4.7874917827820465,-4.053522574101845,-1.0
0.0,Nov,3,New_Visitor,0,0,4.73444252169223,-1.0,2.70805020110221,5.81752278148544,-10.0,-4.442651246490317,-1.0
0.0,Nov,2,New_Visitor,0,0,-1.0,-1.0,3.6635616461296463,7.527560860495612,-10.0,-5.9661465691237066,-1.0
0.0,Sep,1,Returning_Visitor,1,0,4.964800757752457,-1.0,3.295836866004329,6.668537391606122,-5.135798427050262,-3.1208954178413304,-1.0
0.0,June,3,Returning_Visitor,0,0,4.949752305572684,-1.0,2.4849066497880004,5.721098352421432,-10.0,-4.31748813853631,-1.0
0.0,Oct,5,Returning_Visitor,0,0,4.907371344292678,4.525405217483128,3.4339872044851463,6.79427796035775,-10.0,-5.664173471512621,3.4385246039335247
0.0,Jul,1,Returning_Visitor,0,0,6.251903883165888,-1.0,4.48863636973214,7.854753802853311,-4.354237630611363,-3.2890164082960336,-1.0
0.0,Sep,2,New_Visitor,0,1,-1.0,6.387103761008751,3.6635616461296463,6.8269796260448325,-10.0,-6.371611677231871,5.037572792523512
0.0,Aug,2,New_Visitor,0,0,4.338597076746545,-1.0,3.6375861597263857,8.261711520887266,-10.0,-3.683254265196953,-1.0
0.0,Nov,2,Returning_Visitor,0,0,3.899950424193877,1.9459101490553132,1.3862943611198906,3.9740583963475986,-3.555348046489414,-3.1498829500479157,-1.0
0.0,June,3,Returning_Visitor,0,0,-1.0,-1.0,2.6390573296152584,5.564009421235982,-10.0,-3.555348046489414,-1.0
0.0,Nov,2,Returning_Visitor,0,0,3.385519568830059,-1.0,3.091042453358316,6.702831477752146,-5.521460917862246,-3.847484499915575,2.703227986893859
0.0,Sep,1,Returning_Visitor,0,0,3.5610460826040513,4.593097604753822,4.430816798843313,9.031883603895896,-4.72005042633434,-3.291196495197827,-1.0
0.0,Nov,2,Returning_Visitor,0,0,3.6938669956249757,-1.0,2.4849066497880004,7.757567323158868,-4.499809680330265,-3.2983400082525227,-1.0
0.0,Jul,13,Returning_Visitor,0,0,-1.0,-1.0,3.332204510175204,7.651001290842546,-2.831429229535442,-2.546782057761407,-1.0
0.0,Nov,13,Returning_Visitor,0,1,3.186352633162641,-1.0,2.8903717578961645,6.921855403360919,-10.0,-3.912023005428146,3.134506145339442
0.0,Nov,2,Returning_Visitor,0,0,5.37805233456689,-1.0,3.5263605246161616,7.288791073167126,-5.105945483900581,-4.882801866586372,-1.0
0.0,Jul,1,Returning_Visitor,0,1,-1.0,-1.0,3.970291913552122,7.022362907699388,-4.848116397098481,-3.931825639724326,3.2016684661951462
0.0,Sep,3,Returning_Visitor,0,0,4.591071261608589,-1.0,2.302585092994046,4.152613470346076,-2.3978952717983706,-2.3978952717983706,-1.0
0.0,Aug,1,Returning_Visitor,1,0,4.37449836825309,-1.0,2.3978952727983707,5.976350909297934,-10.0,-5.192956770890214,-1.0
0.0,Jul,2,Returning_Visitor,0,0,4.808250962234624,-1.0,5.117993812416755,8.26638701441091,-6.057954410876822,-4.64038314891187,-1.0
0.0,Nov,2,Returning_Visitor,0,0,4.680277658474897,7.119797437225173,3.295836866004329,7.302130550199995,-3.80666249977032,-3.321154677065542,3.391650627407662
0.0,June,4,Returning_Visitor,0,0,-1.0,-1.0,0.0,-1.0,-1.6094379124341003,-1.6094379124341003,-1.0
0.0,June,1,Returning_Visitor,0,0,4.2456340097683265,-1.0,4.465908118654584,7.4754412988185255,-4.960763429461489,-3.4338930159210284,-1.0
0.0,Aug,4,Returning_Visitor,0,1,-1.0,5.2699178920263385,2.0794415416798357,5.28776185260852,-3.3141860146725257,-2.908720888231028,-1.0
0.0,Sep,1,Returning_Visitor,0,0,-1.0,-1.0,2.995732273553991,6.517080256346608,-4.777020399164751,-3.637586177726386,-1.0
0.0,Oct,1,Returning_Visitor,0,0,-1.0,-1.0,2.8903717578961645,6.757583709069484,-10.0,-4.635023185501409,-1.0
0.0,Oct,1,Returning_Visitor,0,0,5.308762624409575,-1.0,3.8501476017100584,8.198076407101508,-6.639875483826597,-4.057766838690869,2.781850247232532
0.0,Oct,1,Returning_Visitor,0,0,4.444610121014788,5.90254225466366,3.4339872044851463,6.289195955412764,-4.26619479914876,-3.5166335533593562,-1.0
0.0,Oct,1,Returning_Visitor,0,0,3.3032169733019514,-1.0,3.8501476017100584,7.169991329846,-4.7874917827820465,-3.4222507874557326,-1.0
0.0,Nov,6,Returning_Visitor,0,1,4.528289141652134,-1.0,3.4011973816621555,7.026775611981479,-10.0,-5.010635244096257,4.207431903675876
0.0,Sep,1,Returning_Visitor,0,0,4.916324614625014,-1.0,4.867534450455582,8.162620365621029,-3.7806869833670596,-3.1589205093401977,-1.0
0.0,Nov,1,Returning_Visitor,0,1,4.008241863168689,-1.0,2.8903717578961645,8.500369123735878,-4.295015231017586,-3.9826405531299045,3.000173591782898
0.0,Aug,4,Returning_Visitor,0,0,2.785011242238338,2.0918640616783932,2.833213344056216,7.073580403937431,-4.553876871600541,-2.9444389781664406,-1.0
0.0,Aug,3,Returning_Visitor,0,0,-1.0,-1.0,0.0,-1.0,-1.6094379124341003,-1.6094379124341003,-1.0
0.0,Aug,3,Returning_Visitor,1,0,3.0492730404820207,5.833640461914415,4.5217885770490405,7.889351283339906,-3.9869512061850885,-3.0395068936193854,-1.0
0.0,Nov,2,Returning_Visitor,1,0,6.064150299010769,6.433582972864182,4.442651256490317,8.211986531667733,-6.9754143974560625,-4.6092039105271985,3.539782849363746
0.0,Jul,2,Returning_Visitor,0,0,-1.0,-1.0,0.0,-1.0,-1.6094379124341003,-1.6094379124341003,-1.0
0.0,Nov,1,Returning_Visitor,1,0,4.2710950739666,-1.0,3.332204510175204,6.327698660201467,-5.669880882980521,-4.28358659436063,-1.0
0.0,Oct,2,Returning_Visitor,0,1,3.975936331171799,-1.0,1.3862943611198906,6.392963466946267,-10.0,-3.6888794541139363,3.448196462163512
0.0,June,20,Returning_Visitor,0,0,1.9459101490553132,-1.0,2.3978952727983707,4.585987366571318,-3.3366588480245842,-2.8402219812759104,-1.0
0.0,June,5,Returning_Visitor,0,0,5.167525076298014,-1.0,4.584967478670572,9.429467869732083,-6.078475778643077,-3.4704669485686113,-1.0
0.0,Oct,5,New_Visitor,1,0,4.5685062016165,3.977810745966149,2.1972245773362196,5.824051307047146,-10.0,-4.31748813853631,-1.0
0.0,Oct,20,New_Visitor,0,0,5.661918270557503,-1.0,2.995732273553991,6.275816079463307,-10.0,-4.412798303340636,-1.0
0.0,Sep,3,Returning_Visitor,0,0,5.011523787935346,-1.0,2.833213344056216,5.442417710521793,-4.135166556742356,-3.2356829516591583,-1.0
0.0,Aug,3,Returning_Visitor,0,0,4.257030144499196,-1.0,3.1354942159291497,7.716200929887384,-10.0,-4.7004803757924165,-1.0
0.0,Oct,1,Returning_Visitor,0,1,3.742420221041966,-1.0,2.8903717578961645,6.581748092208688,-4.605170185988091,-3.912023005428146,-1.0
0.0,Jul,4,Returning_Visitor,0,1,-1.0,-1.0,2.1972245773362196,5.920505458167488,-10.0,-3.80666249977032,4.023560606808675
0.0,Oct,2,Returning_Visitor,0,0,4.423648309364701,5.955319100471629,3.713572066704308,7.085891532935541,-10.0,-4.01497098913842,2.328205038405226
0.0,Nov,2,Returning_Visitor,0,0,4.945563297352541,3.2068032436339315,5.003946305945459,9.00541873421467,-4.499809680330265,-2.9819928531482995,-1.0
0.0,Sep,2,Returning_Visitor,0,0,6.1088400924181165,-1.0,2.833213344056216,5.30305612089521,-10.0,-3.7048797793313453,-1.0
0.0,Oct,2,New_Visitor,0,0,4.815701198981406,-1.0,1.9459101490553132,4.8894715500295485,-10.0,-5.105945483900581,-1.0
0.0,Oct,2,New_Visitor,1,0,4.210645017918261,-1.0,1.3862943611198906,3.937690752176724,-10.0,-3.555348046489414,-1.0
0.0,June,13,Returning_Visitor,0,0,-1.0,-1.0,3.4657359027997265,6.562020275081739,-3.6888794541139363,-2.472484129789443,-1.0
0.0,Sep,4,New_Visitor,0,0,4.364371699435161,-1.0,1.6094379124341003,6.6131157259628575,-10.0,-10.0,-1.0
0.0,June,2,Returning_Visitor,1,0,3.9646154555473165,-1.0,4.477336814478207,7.3578962789191085,-10.0,-5.272999583563747,-1.0
0.0,June,13,Returning_Visitor,0,0,4.332705079341171,-1.0,4.204692619390966,7.348392316893878,-4.759320815815351,-3.9608131720975783,-0.3813888463985887
0.0,Nov,3,Returning_Visitor,0,0,4.398965688771772,-1.0,1.9459101490553132,3.560098664342798,-10.0,-5.105945483900581,-1.0
0.0,Sep,2,Returning_Visitor,0,0,4.121473229610353,5.942686882972924,4.624972813284271,6.392963466946267,-4.261398654157994,-3.92207071502247,2.4363996761413467
0.0,Jul,2,Returning_Visitor,0,0,5.234844943592463,-1.0,3.044522437723423,6.781454822865962,-10.0,-4.751124134325457,3.1537063275336776
0.0,Oct,2,New_Visitor,0,0,6.361532733100153,-1.0,3.091042453358316,6.291264860492362,-10.0,-5.34710748071747,3.2399718859064306
0.0,Nov,3,Returning_Visitor,0,0,4.983606621708336,-1.0,1.9459101490553132,5.399971020274537,-3.6888794541139363,-3.7942399697717626,-1.0
0.0,Aug,2,New_Visitor,0,1,-1.0,-1.0,1.6094379124341003,5.635503633902907,-10.0,-3.4011973916621554,2.970725036311974
0.0,June,3,Returning_Visitor,0,0,-1.0,-1.0,2.0794415416798357,3.4719664525503626,-2.0794415416798357,-1.8971199848858813,-1.0
0.0,Nov,4,Returning_Visitor,0,0,2.9990600638127787,5.243861180751978,2.302585092994046,5.694293148747256,-10.0,-3.555348046489414,-1.0
0.0,Oct,13,Returning_Visitor,0,0,4.378269585796169,-1.0,3.295836866004329,6.9580205451296875,-4.753590151106366,-4.080645701537408,2.2114131650120696
0.0,Oct,2,Returning_Visitor,0,0,5.085548384055638,-1.0,6.249975242259483,9.390720157251463,-10.170060661777674,-5.562996448138603,-1.0
0.0,Sep,13,Returning_Visitor,0,0,5.589119566336061,-1.0,1.3862943611198906,2.0794415416798357,-2.456735769487971,-2.456735769487971,-1.0
0.0,Jul,4,Returning_Visitor,0,0,5.653190688540141,-1.0,3.1354942159291497,6.428880416447973,-4.867534410455583,-3.3634570425681973,2.1213936038730243
0.0,Aug,4,New_Visitor,0,1,3.339321977944068,-1.0,2.8903717578961645,6.284294063024609,-10.0,-4.499809680330265,4.325852361878821
0.0,Sep,3,Returning_Visitor,0,0,5.507497210709652,-1.0,3.258096538021482,6.79346613258001,-10.0,-4.485210853517808,-1.0
0.0,Nov,3,Returning_Visitor,0,0,4.73356340075649,-1.0,1.791759469228055,5.199969243714151,-4.007333195232471,-4.007333195232471,-1.0
0.0,Sep,2,Returning_Visitor,1,1,5.371774623818458,5.5019576744342436,4.61512051684126,8.177116008537329,-4.751773618074704,-3.683254265196953,3.4298584402757513
0.0,Oct,2,New_Visitor,0,0,3.396743031424382,4.601162164590552,2.5649493574615367,6.281300548126738,-10.0,-5.480638843341994,-1.0
0.0,Oct,1,Returning_Visitor,1,0,-1.0,-1.0,0.6931471805599453,-1.0,-1.6094379124341003,-1.6094379124341003,-1.0
0.0,Aug,4,New_Visitor,1,0,-1.0,-1.0,4.007333185232471,6.771467710678288,-10.0,-6.715383561334696,-1.0
0.0,Nov,2,Returning_Visitor,0,0,3.977810745966149,4.73444252169223,5.545177444479562,9.506976068089939,-10.0,-5.731884462567232,-1.0
0.0,Jul,2,New_Visitor,0,0,4.858260813670253,3.8979240810486444,2.5649493574615367,6.551865740817241,-10.0,-5.135798427050262,-1.0
0.0,Oct,5,Returning_Visitor,0,1,5.3612921657094255,-1.0,0.6931471805599453,5.823045895483019,-10.0,-10.0,4.722189616394402
0.0,Aug,2,New_Visitor,0,0,4.414009680526933,-1.0,3.2188758248682006,5.49498004074956,-4.135166556742356,-3.7297014486341915,-1.0
0.0,Oct,4,Returning_Visitor,0,0,-1.0,-1.0,0.0,4.312140507209715,-2.3025850929940455,-3.683254265196953,-1.0
0.0,Oct,3,Returning_Visitor,0,0,5.821802519260782,-1.0,3.367295829986474,6.094697801749634,-10.0,-3.6109179136442244,-1.0
0.0,Aug,3,Returning_Visitor,0,0,4.247065649239764,-1.0,4.127134385045092,7.521137491253725,-5.105945483900581,-3.966511187512216,-1.0
0.0,Aug,2,Returning_Visitor,0,0,4.541164856012179,-1.0,3.6888794541139363,6.266603400264839,-4.159859175582727,-3.8916170797608745,0.8421118989329438
0.0,Oct,1,Returning_Visitor,1,0,4.338597076746545,-1.0,2.772588722239781,5.909350250821518,-10.0,-3.836515473829092,-1.0
0.0,Aug,5,New_Visitor,0,1,3.8372994592322094,-1.0,0.6931471805599453,6.535386398363162,-10.0,-4.0943445422221005,-1.0
0.0,June,13,Returning_Visitor,0,1,2.9014215940827497,-1.0,3.784189633918261,6.586447478880696,-4.722953209144475,-3.4701902567205356,3.212341988170728
0.0,Jul,1,Returning_Visitor,0,0,-1.0,-1.0,2.5649493574615367,5.120983351265121,-10.0,-3.327089406651291,-1.0
0.0,June,2,Returning_Visitor,1,1,5.369629767911095,3.407841924380824,3.9512437185814275,7.585252110723369,-5.480638843341994,-3.7715703451318037,2.876536060645337
0.0,Sep,1,Returning_Visitor,1,0,-1.0,-1.0,0.0,-1.0,-1.6094379124341003,-1.6094379124341003,-1.0
0.0,Oct,3,Returning_Visitor,1,0,6.040492778175336,2.653241964607215,3.4657359027997265,6.383033550024035,-3.4285963691836034,-3.12937398083438,-1.0
0.0,Nov,20,Returning_Visitor,0,1,-1.0,0.6931471805599453,3.4965075614664802,7.863740230349289,-5.135798427050262,-4.442651246490317,5.180498756758901
0.0,Aug,3,Returning_Visitor,0,0,-1.0,-1.0,1.6094379124341003,4.69866052907543,-2.120263536200091,-1.8325814637483102,-1.0
0.0,Oct,20,Returning_Visitor,0,0,-1.0,-1.0,2.3978952727983707,7.088241819830362,-10.0,-4.605170185988091,-1.0
0.0,Nov,2,Returning_Visitor,0,0,4.484131857611035,-1.0,1.3862943611198906,4.084294226368599,-10.0,-3.555348046489414,-1.0
0.0,Oct,2,Returning_Visitor,1,1,5.051137237405586,-1.0,1.0986122886681098,3.919991175077323,-10.0,-10.0,4.532343992128552
0.0,Aug,2,New_Visitor,1,0,5.576454026030087,5.025195445427586,3.8501476017100584,6.809168068944734,-10.0,-5.946728685766591,-1.0
0.0,Jul,1,Returning_Visitor,0,0,-1.0,-1.0,2.302585092994046,5.321056853517526,-10.0,-3.912023005428146,-1.0
0.0,June,3,Returning_Visitor,0,0,-1.0,-1.0,5.552959584921617,8.19918542119236,-7.154615356913663,-4.746812670474684,-1.0
0.0,June,3,Returning_Visitor,0,0,5.544848987809201,-1.0,5.541263545158426,9.044000549685087,-4.054099143489724,-3.6882227897651707,-0.37784634331901706
0.0,Sep,1,Returning_Visitor,0,0,-1.0,-1.0,3.4011973816621555,7.224356791074321,-4.350277921359301,-3.839452328593311,3.0511747401092415
0.0,Nov,1,Returning_Visitor,0,0,4.117409835153096,-1.0,2.0794415416798357,6.392963466946267,-3.555348046489414,-2.7444178497175296,-1.0
0.0,Aug,2,Returning_Visitor,0,1,2.4849066497880004,-1.0,3.367295829986474,6.824264450818014,-10.0,-4.069154297871155,1.996751311889653
0.0,Jul,3,Returning_Visitor,0,0,5.4397945175463,3.877431560658527,4.709530201312334,8.094436605979988,-4.733003557497976,-4.507350067807005,-0.8051101937018349
0.0,Aug,4,Returning_Visitor,0,0,-1.0,4.983606621708336,3.1354942159291497,7.130271967458887,-4.174387294895637,-3.5369289987205095,2.7303771044370517
0.0,Jul,13,Returning_Visitor,0,0,2.954910279033736,-1.0,2.3978952727983707,6.497528853772263,-10.0,-10.0,-1.0
0.0,Jul,3,Returning_Visitor,0,0,-1.0,-1.0,2.0794415416798357,5.292802185859927,-2.436116485618568,-2.1484344103096444,-1.0
0.0,Aug,3,Returning_Visitor,0,0,3.054001181677967,4.948759890378168,1.9459101490553132,5.729666788920502,-10.0,-10.0,-1.0
0.0,Nov,1,Returning_Visitor,1,0,3.005682604407159,-1.0,1.791759469228055,7.35321003530646,-3.555348046489414,-2.8622008834294683,-1.0
0.0,Jul,13,Returning_Visitor,0,0,-1.0,-1.0,0.0,-1.0,-1.6094379124341003,-1.6094379124341003,-1.0
0.0,Aug,4,Returning_Visitor,0,0,6.5993715084791615,-1.0,4.204692619390966,8.167162159448576,-5.926925900970419,-4.4154685127053375,3.1042812775758786
0.0,Jul,13,Returning_Visitor,0,0,-1.0,-1.0,3.8066624897703196,7.235091521352395,-3.310225589978168,-2.826474460423553,-1.0
0.0,Oct,1,Returning_Visitor,0,0,4.653706349330616,3.7184382563554808,3.295836866004329,6.350664633464375,-10.0,-4.499809680330265,3.159144478462463
0.0,Oct,1,Returning_Visitor,0,0,4.051784947803305,4.1916729061322595,4.553876891600541,7.927424763999333,-3.7000527637008256,-3.503091678270831,-1.0
0.0,Jul,3,Returning_Visitor,0,0,3.1441522786722644,-1.0,3.1354942159291497,5.66988092298052,-10.0,-3.4011973916621554,-1.0
0.0,Sep,1,Returning_Visitor,0,0,2.7212954278522306,4.136765278106052,4.430816798843313,8.505464399460228,-4.037186138382152,-3.251763700831577,-1.0
0.0,June,2,Returning_Visitor,0,0,-1.0,5.4498933058596,3.1354942159291497,7.419994889397661,-10.0,-4.114547289947784,-1.0
0.0,June,1,Returning_Visitor,0,0,4.883180638743141,4.919980925828125,4.02535169073515,7.4820569846970075,-10.0,-3.668260179972425,1.4736597217624139
0.0,Aug,3,Returning_Visitor,0,0,-1.0,-1.0,2.302585092994046,7.078847353824543,-3.912023005428146,-2.5257286443082556,-1.0
0.0,Sep,2,Returning_Visitor,0,1,-1.0,1.9459101490553132,2.302585092994046,6.5110233539269515,-10.0,-4.007333195232471,4.106155729621417
0.0,Nov,2,Returning_Visitor,0,0,4.067315889834181,-1.0,2.4849066497880004,5.2832037287379885,-10.0,-3.555348046489414,-1.0
0.0,Nov,4,Returning_Visitor,0,0,5.415211118019536,-1.0,3.4011973816621555,6.882334901635226,-5.075173815233827,-4.264243599017498,3.2233262605716964
0.0,Sep,2,New_Visitor,0,0,3.8979240810486444,-1.0,2.4849066497880004,6.263339652874108,-10.0,-4.382026634673881,-1.0
0.0,Oct,2,Returning_Visitor,1,0,5.492238059185343,-1.0,1.9459101490553132,5.474788509663815,-4.007333195232471,-2.754570211022817,-1.0
0.0,June,13,Returning_Visitor,0,0,4.032469158504013,1.9459101490553132,4.276666119016055,7.679514694115112,-4.167369680873354,-3.434128063405298,1.455527390633261
0.0,Oct,4,Returning_Visitor,1,0,4.517976974285714,-1.0,2.3978952727983707,6.315978664748094,-4.174387294895637,-3.7469432376773932,2.452782417743648
0.0,June,13,Returning_Visitor,0,0,-1.0,-1.0,3.1780538303479458,6.892641641172089,-2.6474255839916574,-2.436116485618568,-1.0
0.0,June,3,Returning_Visitor,0,0,4.4550668600960375,5.227000367618007,3.8918202981106265,6.992681646766634,-4.169694015463888,-3.5203376366741934,-1.0
0.0,Sep,4,Returning_Visitor,0,0,5.446306244261486,-1.0,2.0794415416798357,5.238036435663107,-10.0,-4.248495262049359,2.497916162904482
0.0,Jul,5,New_Visitor,0,0,5.02256386496153,-1.0,2.302585092994046,5.581238121898107,-10.0,-4.867534410455583,-1.0
0.0,June,3,Returning_Visitor,0,0,-1.0,-1.0,3.7612001156935624,5.907584625716684,-3.142335751956393,-2.5409961137467363,-1.0
0.0,Oct,20,Returning_Visitor,0,1,7.1740462369647595,6.444948546952082,3.295836866004329,7.057449491780479,-4.624972769284272,-3.7925415906122653,2.546699363237342
0.0,Sep,13,Returning_Visitor,0,0,-1.0,-1.0,2.8903717578961645,6.195017448657188,-4.499809680330265,-3.80666249977032,-1.0
0.0,Nov,6,Returning_Visitor,0,0,4.695010889987881,4.539030383483547,2.302585092994046,6.056940129144945,-10.0,-5.768320995793772,-1.0
0.0,Jul,7,Returning_Visitor,0,0,4.341204640153626,-1.0,4.07753744390572,7.625737695619777,-4.599610171555029,-3.8014748339551256,-1.0
0.0,June,1,Returning_Visitor,0,0,-1.0,-1.0,0.0,-1.0,-1.6094379124341003,-1.6094379124341003,-1.0
0.0,June,2,Returning_Visitor,0,0,-1.0,-1.0,2.70805020110221,5.146331009550155,-4.31748813853631,-3.064725137898085,-1.0
0.0,Jul,1,Returning_Visitor,0,0,1.791759469228055,-1.0,4.574710978503383,7.404501799876033,-5.173154164770503,-4.1432877571001345,3.187079755521953
0.0,June,1,Returning_Visitor,0,0,-1.0,-1.0,1.6094379124341003,3.742420221041966,-10.0,-3.2188758248682006,-1.0
0.0,Aug,4,Returning_Visitor,0,0,4.792479284293085,5.213848209921586,4.442651256490317,7.503153715154531,-10.0,-5.167388056405668,-0.15272999081730257
0.0,Nov,2,New_Visitor,1,0,4.705618657586374,-1.0,3.332204510175204,7.0931720406833945,-5.075173815233827,-4.382026634673881,-1.0
0.0,Jul,1,Returning_Visitor,0,0,4.987707789452551,2.9014215940827497,5.288267030694535,8.988033371280912,-5.9061047999750125,-3.988494306506516,-1.0
0.0,Sep,1,Returning_Visitor,0,1,4.993149979755236,-1.0,2.4849066497880004,7.111593679238341,-3.80666249977032,-3.288719406320572,1.616296190786502
0.0,Aug,3,Returning_Visitor,1,0,3.86702563949741,-1.0,3.4965075614664802,6.111886336411877,-10.0,-6.028265470315849,-1.0
0.0,Aug,13,Returning_Visitor,1,0,-1.0,-1.0,2.995732273553991,6.397590547945095,-3.7578723398866023,-3.2188758248682006,-1.0
0.0,Nov,2,Returning_Visitor,0,0,3.6109179126442243,-1.0,3.828641396489095,8.02090034245704,-3.492169147010739,-2.995732273553991,-1.0
0.0,Aug,20,Returning_Visitor,0,0,-1.0,-1.0,0.6931471805599453,4.165113633110308,-10.0,-2.3025850929940455,-1.0
0.0,Nov,1,Returning_Visitor,0,0,5.365846203793001,4.525044141508807,4.454347296253507,8.270789582726774,-4.187870648468219,-3.7357074066803495,1.7332951238541305
0.0,Aug,4,Returning_Visitor,0,0,7.263347136594574,4.603168183317418,3.258096538021482,7.276916312355637,-3.944404419994477,-3.6559295924849353,2.3604323282642543
0.0,Oct,1,Returning_Visitor,0,0,5.687653092726317,-1.0,4.382026634673881,7.124529062330304,-5.393627446352366,-3.8772800428379317,-1.0
0.0,Sep,2,Returning_Visitor,0,0,5.280916851867869,-1.0,3.295836866004329,6.0462683390697665,-10.0,-4.689051702468794,-1.0
0.0,Aug,2,New_Visitor,0,1,2.9496883350525844,-1.0,2.0794415416798357,4.925077405734609,-10.0,-4.605170185988091,-1.0
0.0,Jul,1,Returning_Visitor,0,0,3.467817069107501,-1.0,3.713572066704308,7.560654815675908,-4.263420897529192,-3.4116219087285784,1.6658678714819373
0.0,Jul,1,Returning_Visitor,1,0,-1.0,-1.0,3.970291913552122,6.858732898642617,-4.145272070885828,-3.2753918921157252,-1.0
0.0,Oct,3,New_Visitor,1,0,3.100092288878234,-1.0,3.5263605246161616,6.407209964623703,-10.0,-6.579251132010104,2.8864660170776952
0.0,Sep,13,Returning_Visitor,0,0,5.533982198415918,-1.0,4.394449154672439,7.5170479126985725,-4.2210962462396235,-3.996479594124868,-1.0
0.0,Nov,3,Returning_Visitor,0,1,5.680172609017068,-1.0,2.4849066497880004,5.9891284873939625,-5.799092664460526,-4.546329648822302,3.633939359278125
0.0,Oct,20,Returning_Visitor,1,1,3.8372994592322094,-1.0,2.0794415416798357,5.125153747538848,-10.0,-3.4011973916621554,1.5650831391596527
0.0,June,3,Returning_Visitor,1,0,-1.0,-1.0,2.1972245773362196,4.98292145552874,-3.80666249977032,-2.602689686444384,-1.0
0.0,Sep,1,Returning_Visitor,0,1,1.3862943611198906,-1.0,2.0794415416798357,5.497168225293202,-3.912023005428146,-3.2188758248682006,2.7377372003041667
0.0,Nov,1,Returning_Visitor,0,0,2.302585092994046,-1.0,2.6390573296152584,6.436844571745522,-10.0,-4.183956736536788,-1.0
0.0,Oct,2,Returning_Visitor,0,0,5.619458392743483,4.165113633110308,2.772588722239781,5.612056973440892,-10.0,-4.779523573132869,2.7960477688125414
0.0,Oct,3,Returning_Visitor,1,0,5.791182664937034,-1.0,4.454347296253507,7.9398170059381385,-6.480811171696849,-5.506251420896834,-1.0
0.0,Nov,4,Returning_Visitor,1,0,5.21275947818639,-1.0,2.9444389791664403,6.392963466946267,-10.0,-3.80666249977032,-1.0
0.0,Aug,13,Returning_Visitor,0,0,4.882801922586371,5.545437827373869,4.8283137373023015,6.392963466946267,-3.766437703943682,-3.420204436709877,1.725211515777426
0.0,Aug,1,Returning_Visitor,0,0,4.617098756853365,6.083815808172168,3.970291913552122,7.434076713125936,-4.417117914485153,-3.8077655629318836,-1.0
0.0,Aug,2,Returning_Visitor,1,1,2.533696813957432,-1.0,1.791759469228055,4.946629964120343,-10.0,-4.653960300157524,2.765992108597496
0.0,Sep,5,New_Visitor,0,0,4.085976312551584,-1.0,0.6931471805599453,2.5726122302071057,-10.0,-4.7874917827820465,-1.0
0.0,Jul,5,Returning_Visitor,0,0,3.3528237972613213,-1.0,3.8066624897703196,6.476761884586833,-5.095793099103229,-3.5917157204751033,-1.0
0.0,Sep,2,New_Visitor,0,1,2.302585092994046,-1.0,0.6931471805599453,2.0794415416798357,-10.0,-3.4011973916621554,-1.0
0.0,Jul,6,Returning_Visitor,0,0,4.522891394266008,-1.0,4.23410650459726,7.68845857413524,-4.761516207148017,-3.4125641594027423,-1.0
0.0,Aug,2,New_Visitor,0,1,5.63221486279678,-1.0,2.833213344056216,6.727932312350395,-10.0,-3.986130954504945,3.580497922835742
0.0,Oct,2,Returning_Visitor,0,0,6.017497724154798,-1.0,4.04305126783455,7.934176958488438,-10.0,-4.973691739008199,2.571998261614285
0.0,Nov,4,Returning_Visitor,0,1,4.875197323201151,-1.0,3.4011973816621555,6.30802557911014,-5.135798427050262,-3.6317210491628766,1.935834750550084
0.0,Aug,4,Returning_Visitor,0,1,-1.0,-1.0,2.6390573296152584,6.71578734509599,-10.0,-10.0,3.9202125870718145
0.0,Oct,5,New_Visitor,1,0,3.005682604407159,-1.0,1.791759469228055,5.320078858329549,-10.0,-3.555348046489414,-1.0
0.0,Aug,5,New_Visitor,0,0,5.047288611744291,-1.0,2.4849066497880004,5.515845179076611,-10.0,-4.730333375608765,-1.0
0.0,Aug,3,Returning_Visitor,0,0,7.000349653414144,5.674010316322531,4.219507705176107,8.318804556849017,-4.875460508831451,-3.6646148355389627,2.913839005941819
0.0,Nov,2,Returning_Visitor,0,1,-1.0,4.689511334421843,2.302585092994046,5.7756896141582095,-10.0,-4.7004803757924165,4.124039859354913
